SNAC_95,SNAC_99,SNAC_9999,SNAC_origin,Lipschitz_constant,CL1,CL2,CLi
99.73918379871127,96.16446762810678,56.12150966554158,29.76373120589138,283.0893642240544,2.904232876478982,0.3546076670592873,0.01775235179598063
99.20220926664621,93.12672598956735,49.06413010125805,11.460570727216938,283.0893642240544,2.9398049442461427,0.4548748695515575,0.01845441033428706
99.76986805768641,96.22583614605708,56.61245780914391,35.33292420988033,283.0893642240544,3.653184450964761,0.2936536197877372,0.019223646992298525
99.73918379871127,96.56336299478367,57.50230131942313,29.76373120589138,283.0893642240544,2.5819448151918576,0.2865805669903123,0.010632131684723219
99.23289352562135,93.86314820497086,51.15065971156797,17.19852715556919,283.0893642240544,2.1894013137379487,0.2401261858932855,0.008493291557805007
99.78521018717397,96.62473151273397,57.94722307456275,38.84627186253452,283.0893642240544,1.931059739298177,0.27125903063027235,0.013451793563793706
87.03590058300092,77.4930960417306,38.646824179196074,0.0,593.0824943299262,2.2783081038315243,0.2020413858339552,0.017324403031326315
84.2743172752378,72.66032525314513,31.972997852101873,8.300092052776925,593.0824943299262,2.5686228511047795,0.17699556409276515,0.012717744559727443
87.12795335992635,77.83062289045719,39.07640380484811,8.300092052776925,593.0824943299262,1.7685991133874386,0.25658881268157396,0.014849859554959696
89.8741945382019,78.78183491868671,38.35532371893219,0.03068425897514575,593.0824943299262,2.5856978400548725,0.504023127042806,0.03244712152390959
88.9690088984351,74.7161706044799,32.44860386621663,4.37250690395827,593.0824943299262,3.7150770656378618,0.2821908070033886,0.03086263324175098
89.88953666768947,78.93525621356244,38.76956121509666,4.37250690395827,593.0824943299262,3.5643290896641866,0.4290483582016523,0.038406969263080626
88.01779687020559,77.75391224301933,37.5575329855784,32.47928812519178,593.0824943299262,1.6324161179447625,0.05200546340498411,0.010741771312835584
84.71923903037742,72.07732433261737,30.23933722000614,8.80638232586683,593.0824943299262,1.0763666118827322,0.1559535991439775,0.012386070571569319
88.15587603559374,77.96870205584536,38.07916538815588,35.21018717397975,593.0824943299262,1.7161409917717765,0.12875218236927927,0.008212485429572921
90.02761583307763,82.40257747775391,45.02915004602639,0.0,593.0824943299262,1.6777013570452204,0.20611633915605312,0.017673653197901464
89.65940472537588,79.8097575943541,39.24516722921141,12.16630868364529,593.0824943299262,1.8253231493956157,0.13850511699668838,0.015430873889622724
90.04295796256521,82.5253145136545,45.32065050629027,12.16630868364529,593.0824943299262,2.5872537831424567,0.24136928262196983,0.013534803509745817
88.20190242405646,78.64375575329856,39.613378336913165,32.47928812519178,593.0824943299262,2.325027964125758,0.20657352125815548,0.014238496140599638
85.08745013807916,73.6422215403498,32.95489413930654,13.50107394906413,593.0824943299262,1.8819706181474634,0.17644665648372032,0.015993260809117626
88.30929733046946,78.85854556612458,40.07364222154035,37.956428352255294,593.0824943299262,2.3437435348970856,0.20692643164692587,0.017365270470882734
90.04295796256521,82.43326173672905,44.308069960110466,32.47928812519178,593.0824943299262,3.4554401692696173,0.501833529313468,0.03720781739145713
89.62872046640074,79.54894139306536,38.07916538815588,12.473151273396747,593.0824943299262,2.4988367099953583,0.47463594874330683,0.03312876780816236
90.05830009205278,82.55599877262964,44.66093893832464,38.401350107394904,593.0824943299262,2.866873277355335,0.2168693438735366,0.03148635328037264
90.05830009205278,82.89352562135625,45.73488800245474,32.47928812519178,593.0824943299262,2.3484156405248298,0.24034159969758565,0.014796949955201241
89.7054311138386,80.19331083154341,39.85885240871433,17.01442160171832,593.0824943299262,1.9498026556545696,0.16510438525672685,0.015934281491758635
90.07364222154035,83.0316047867444,46.02638846271863,41.04019637925744,593.0824943299262,2.380508051270335,0.21658584492174274,0.01147505020558676
97.19239030377416,89.88953666768947,50.23013194231359,0.0,224.40266269177465,5.316377338369487,1.0947826567965855,0.0607183153512175
94.10862227677201,84.94937097269101,44.44614912549862,10.095121202822952,224.40266269177465,4.937578259616726,0.7360327498103012,0.04371541173836356
97.2844430806996,90.18103712795336,50.65971156796564,10.095121202822952,224.40266269177465,5.404128105893436,0.9360017682834239,0.06037838993942314
98.97207732433262,84.38171218165081,46.31788892298251,19.300398895366676,224.40266269177465,1.0663276881289745,0.07342185474809848,0.015195427334461113
98.05154955507824,78.58238723534826,42.78919914084075,13.56244246701442,224.40266269177465,1.0764443569565205,0.18573150438881247,0.00941486598972277
99.00276158330776,84.87266032525315,46.624731512733966,20.23626879410862,224.40266269177465,1.2352947792262166,0.2280362883006301,0.015649466803193724
98.54249769868058,90.79472230745627,50.0,0.0,224.40266269177465,3.62469233398541,0.7237611727791383,0.030624126441802464
97.00828474992329,86.5909788278613,45.27462411782756,7.241485118134397,224.40266269177465,3.301020426353604,0.5148364582145601,0.03584329288703159
98.5885240871433,91.0095121202823,50.337526848726604,7.241485118134397,224.40266269177465,3.37435396375068,0.43204614603355235,0.04821531201869335
99.41699907947223,92.5897514575023,52.93034673212642,19.300398895366676,224.40266269177465,5.557734079005487,1.080245780795941,0.06872651305427799
99.06413010125806,89.98158944461491,49.217551396133786,21.847192390303775,224.40266269177465,5.910910456511255,0.615516913368676,0.046780244000825505
99.4323412089598,92.78919914084075,53.28321571034059,27.922675667382634,224.40266269177465,5.503517304326641,0.9442426141682135,0.07419388478055197
98.55783982816816,91.6845658177355,51.85639766799632,0.0,224.40266269177465,4.317426429435066,0.47660856535644064,0.0666251637486728
97.1770481742866,88.15587603559374,47.46854863455047,13.470389690088984,224.40266269177465,5.019191151178195,0.9157311822657241,0.04678992366143972
98.60386621663086,91.89935563056152,52.27063516416079,13.470389690088984,224.40266269177465,5.163871480656292,0.3579977860642052,0.06269877464749682
99.44768333844738,92.22154034980055,51.59558146670758,19.300398895366676,224.40266269177465,1.342849317143634,0.16938496456980306,0.009583220193566642
99.01810371279534,88.99969315741025,47.63731205891378,18.333844737649585,224.40266269177465,0.917486548964896,0.09126303292878785,0.01610878433325086
99.46302546793495,92.420988033139,51.88708192697146,24.455354403191162,224.40266269177465,1.3415842170428658,0.1882116299507141,0.005831369903290656
99.44768333844738,93.00398895366676,53.375268487266034,19.300398895366676,224.40266269177465,4.803907467996569,0.8422600172030112,0.05669594345248602
99.11015648972078,90.39582694077939,49.601104633323104,24.22522246087757,224.40266269177465,4.4593993521799415,0.7022648922096226,0.0449097611457588
99.46302546793495,93.20343663700521,53.72813746548021,30.024547407180115,224.40266269177465,6.1706162547087455,0.7256297664548741,0.07488566896158427
97.52991715250077,89.96624731512733,51.18134397054311,0.0,636.0062594463964,4.577043432846095,0.6256598024955451,0.04013309655920463
94.49217551396134,84.41239644062595,44.13930653574716,10.555385087450139,636.0062594463964,4.769467243136402,0.6235015672241049,0.028531936707969184
97.60662779993864,90.15035286897822,51.8103712795336,10.555385087450139,636.0062594463964,5.9500196205934,0.7640878091035913,0.039627062341420695
98.60386621663086,85.63976679963179,46.348573181957654,21.172138692850567,636.0062594463964,0.9424079547477329,0.1450731371218009,0.013560752166318454
97.42252224608775,80.11660018410555,42.221540349800556,14.958576250383553,636.0062594463964,0.9338359501406609,0.13981792157924364,0.005525645316475864
98.64989260509358,85.9772936483584,46.57870512427125,22.230745627493096,636.0062594463964,0.7001415656642822,0.13149228937296414,0.008743790320732473
98.34305001534213,90.54924823565511,50.42957962565204,0.0,636.0062594463964,2.2294639894826958,0.4471266835699506,0.029698825916273673
97.2844430806996,86.40687327401044,44.63025467934949,7.640380484811292,636.0062594463964,2.6155641994927055,0.24378796698821587,0.022421298936318727
98.35839214482971,90.74869591899356,50.98189628720466,7.640380484811292,636.0062594463964,2.8156416270937457,0.4342176479278693,0.03415754160883877
99.00276158330776,91.94538201902424,53.69745320650506,21.172138692850567,636.0062594463964,4.850819760101525,0.7430416121902287,0.04631839433140132
98.57318195765572,89.1377723227984,49.125498619208344,23.412089598036207,636.0062594463964,4.834172097393997,0.42132724938959376,0.024632112989574028
99.03344584228292,92.0834611844124,54.096348573181956,29.978521018717398,636.0062594463964,5.788387125231877,0.6642047342960244,0.04449262390514506
98.43510279226757,91.48511813439706,53.053083768027,0.0,636.0062594463964,5.710906234575925,0.49441569336460356,0.03715950181634263
97.42252224608775,88.00245474071801,47.63731205891378,13.792574409328015,636.0062594463964,4.297770686725005,0.299177343468742,0.019952638258990647
98.46578705124271,91.59251304081006,53.54403191162933,13.792574409328015,636.0062594463964,4.5698357117169,0.28513764572328104,0.05247599313816709
99.01810371279534,91.60785517029764,51.948450444921754,21.172138692850567,636.0062594463964,0.815833450583988,0.18568897562009626,0.008759399614800718
98.60386621663086,88.53942927278307,47.00828474992329,20.052163240257748,636.0062594463964,0.7882940750353542,0.10797052354481244,0.0067262284328491375
99.04878797177048,91.76127646517337,52.34734581159865,26.879410862227676,636.0062594463964,1.0363869652357658,0.0714261698027795,0.010128292862968168
99.04878797177048,92.37496164467628,54.295796256520404,21.172138692850567,636.0062594463964,5.951743531106509,0.6034186903193258,0.04069266213108338
98.64989260509358,89.73611537281374,49.70849953973612,25.66738263270942,636.0062594463964,3.4269292182609297,0.5997158179544287,0.028292956349545928
99.07947223074562,92.45167229211414,54.6946916231973,32.03436637005216,636.0062594463964,5.159151079266277,0.7664740420627424,0.02940209029028428
94.81436023320038,91.20895980362074,53.32924209880331,0.0,276.49939002985866,3.5641969612538844,0.8774393469996096,0.019120240000227412
91.13224915618288,86.9285056765879,46.087756980668914,8.16201288738877,276.49939002985866,4.721508365222121,0.3700238643717203,0.025711931569991818
94.99846578705125,91.53114452285978,53.7895059834305,8.16201288738877,276.49939002985866,5.449970240816694,0.7157011988407791,0.04363172059173418
99.27891991408407,94.70696532678735,51.58023933722001,0.0,276.49939002985866,3.041413832369128,0.3419909884439526,0.031154505742297722
99.01810371279534,90.28843203436637,46.394599570420375,3.0837680270021477,276.49939002985866,2.5788031212936717,0.3026102063999845,0.025660383838001573
99.32494630254679,94.98312365756367,51.963792574409325,3.0837680270021477,276.49939002985866,2.678625907849682,0.3736057274562958,0.03356110216316414
97.29978521018717,92.72783062289045,51.71831850260816,0.0,276.49939002985866,3.456939465794902,0.5139277771032777,0.03380129393055903
93.69438478060755,87.2813746548021,43.37220006136852,5.55385087450138,276.49939002985866,2.5461082774276176,0.2784753292220049,0.021630001245822074
97.48389076403805,92.9886468241792,52.28597729364836,5.55385087450138,276.49939002985866,4.2498452179517745,0.5863672542377527,0.038692217683425165
99.40165694998466,97.48389076403805,60.26388462718625,0.0,276.49939002985866,4.841805116374319,0.5837446081119394,0.029773196240499213
99.15618287818349,96.22583614605708,55.507824486038665,10.693464252838295,276.49939002985866,4.712862402931458,0.6599953427659129,0.03888493659652606
99.4323412089598,97.56060141147591,60.54004295796256,10.693464252838295,276.49939002985866,6.3018927692452165,0.9657652244633697,0.04875549166057491
97.43786437557533,93.12672598956735,54.326480515495554,0.0,276.49939002985866,5.323928527355589,0.5247064489977018,0.04144376383411807
94.03191162933415,87.87971770481742,46.96225836146057,11.04633323105247,276.49939002985866,3.3213731511743143,0.5933156276220936,0.044651727911705894
97.59128567045106,93.35685793188094,54.75606014114759,11.04633323105247,276.49939002985866,4.642731903955365,0.8100388681909412,0.0421557423594864
99.40165694998466,97.43786437557533,58.71432954894139,0.0,276.49939002985866,1.985718229664562,0.4373400181736031,0.019206167836381703
99.12549861920834,96.22583614605708,53.09911015648972,7.793801779687021,276.49939002985866,2.238817420907139,0.2341085018862789,0.02031681131828564
99.4323412089598,97.49923289352562,59.06719852715557,7.793801779687021,276.49939002985866,3.369782450126375,0.3665194249598501,0.02150980945046866
99.40165694998466,97.57594354096348,60.8008591592513,0.0,276.49939002985866,2.710244060737236,0.4768431490069548,0.03998133655638431
99.17152500767106,96.47131021785823,55.983430500153425,13.240257747775392,276.49939002985866,3.750768590418744,0.7198567389184176,0.04248075804090461
99.4323412089598,97.63731205891378,61.092359619515186,13.240257747775392,276.49939002985866,5.1273188051136565,0.8950751782707892,0.052145212520837314
87.3274010432648,78.96594047253758,43.111383860079776,0.0,595.4072914568394,5.8594705766747355,0.5628629832470405,0.021252354682154202
84.33568579318809,74.40932801472844,36.544952439398585,8.499539736115374,595.4072914568394,2.6349055413787794,0.26949625829641943,0.030788110068130193
87.41945382019024,79.33415158023934,43.832463945995706,8.499539736115374,595.4072914568394,5.618843601989064,0.5575766328289735,0.025652749747064062
89.52132555998773,79.54894139306536,38.09450751764345,0.0,595.4072914568394,2.8361595851165173,0.4749965907970418,0.021579283281220545
88.60079779073335,76.03559374041117,31.389996931574103,3.053083768027002,595.4072914568394,1.589712080743299,0.27086724331468026,0.013553510337011387
89.55200981896287,79.70236268794109,38.60079779073335,3.053083768027002,595.4072914568394,1.7053502990751568,0.33423627570576653,0.027476289847058168
88.30929733046946,79.8097575943541,41.59251304081006,0.0,595.4072914568394,3.8720593334650006,0.30987992886384574,0.016929755505169414
85.65510892911936,74.53206505062903,34.197606627799935,5.8913777232279845,595.4072914568394,2.5192337589244724,0.2685640830166965,0.0240164169856467
88.44737649585763,80.05523166615527,42.06811905492482,5.8913777232279845,595.4072914568394,3.344072851603438,0.32365676027707846,0.019447653866296565
90.01227370359005,83.46118441239643,48.11291807302854,0.0,595.4072914568394,6.078907059169597,0.5540209192619763,0.028620819469311765
89.38324639459957,81.34397054311138,41.88401350107395,11.000306842589751,595.4072914568394,2.3464241727351376,0.39306226242036296,0.020755257858021986
90.01227370359005,83.64528996624732,48.711261123043876,11.000306842589751,595.4072914568394,4.294250273364799,0.6082009818229157,0.03253431468353586
88.47806075483277,80.40810064436944,44.07793801779687,0.0,595.4072914568394,6.083647995702247,0.4972040815738673,0.03226438360436317
86.0233200368211,75.52930346732127,37.34274317275238,10.923596195151887,595.4072914568394,3.708532968533762,0.3328382801214481,0.018029841078916024
88.58545566124577,80.76096962258362,44.737649585762505,10.923596195151887,595.4072914568394,5.159818108357005,0.5152450789236348,0.013743645503134228
89.99693157410249,83.49186867137159,46.79349493709727,0.0,595.4072914568394,2.784411713055097,0.44194974487993166,0.027778185122119138
89.35256213562442,81.2826020251611,39.95090518563977,8.330776311752071,595.4072914568394,1.7576765133334054,0.21936774705908085,0.01883676892182267
89.99693157410249,83.56857931880946,47.20773243326174,8.330776311752071,595.4072914568394,3.3065221406168597,0.4855035137708434,0.020576410294199425
90.02761583307763,83.86007977907333,48.7572875115066,0.0,595.4072914568394,5.0566572048809535,0.45926013324656634,0.027187083085362263
89.44461491254987,81.75820803927586,42.45167229211415,13.209573488800245,595.4072914568394,2.798464624955238,0.32349971106334807,0.022843465161431556
90.02761583307763,83.9981589444615,49.30960417305922,13.209573488800245,595.4072914568394,4.414863742881569,0.5044567812134796,0.03076851479510916
